datetime,count
2011-04-23 06:00:00,15.12
2011-04-23 07:00:00,49.84
2011-04-23 08:00:00,53.56
2011-04-23 09:00:00,76.6
2011-04-23 10:00:00,149.95
2011-04-23 11:00:00,133.31
2011-04-23 12:00:00,166.88
2011-04-23 13:00:00,180.46
2011-04-23 14:00:00,234.03
2011-04-23 15:00:00,263.1
2011-04-23 16:00:00,269.33
2011-04-23 17:00:00,300.4
2011-04-23 18:00:00,266.04
2011-04-23 19:00:00,213.16
2011-04-23 20:00:00,148.13
2011-04-23 21:00:00,129.03
2011-04-23 22:00:00,114.61
2011-04-23 23:00:00,84.62
2011-04-24 00:00:00,46.75
2011-04-24 01:00:00,37.56
2011-04-24 02:00:00,38.45
2011-04-24 03:00:00,26.79
2011-04-24 04:00:00,9.31
2011-04-24 05:00:00,9.43
2011-04-24 06:00:00,16.16
2011-04-24 07:00:00,71.74
2011-04-24 08:00:00,120.08
2011-04-24 09:00:00,160.64
2011-04-24 10:00:00,249.58
2011-04-24 11:00:00,319.72
2011-04-24 12:00:00,331.28
2011-04-24 13:00:00,331.54
2011-04-24 14:00:00,336.52
2011-04-24 15:00:00,344.02
2011-04-24 16:00:00,340.18
2011-04-24 17:00:00,338.46666666666664
2011-04-24 18:00:00,323.5
2011-04-24 19:00:00,208.53
2011-04-24 20:00:00,150.65
2011-04-24 21:00:00,90.55
2011-04-24 22:00:00,67.19
2011-04-24 23:00:00,71.54
2011-04-25 00:00:00,20.52
2011-04-25 01:00:00,10.91
2011-04-25 02:00:00,8.44
2011-04-25 03:00:00,4.91
2011-04-25 04:00:00,5.02
2011-04-25 05:00:00,11.31
2011-04-25 06:00:00,56.05
2011-04-25 07:00:00,199.58
2011-04-25 08:00:00,330.28
2011-04-25 09:00:00,153.9
2011-04-25 10:00:00,110.14
2011-04-25 11:00:00,112.24
2011-04-25 12:00:00,135.49
2011-04-25 13:00:00,149.2
2011-04-25 14:00:00,151.63
2011-04-25 15:00:00,155.02
2011-04-25 16:00:00,231.82
2011-04-25 17:00:00,396.98
2011-04-25 18:00:00,388.23
2011-04-25 19:00:00,292.48
2011-04-25 20:00:00,224.3
2011-04-25 21:00:00,161.45
2011-04-25 22:00:00,101.27
2011-04-25 23:00:00,57.96
2011-04-26 00:00:00,26.65
2011-04-26 01:00:00,11.44
2011-04-26 02:00:00,6.63
2011-04-26 03:00:00,4.76
2011-04-26 04:00:00,5.09
2011-04-26 05:00:00,10.88
2011-04-26 06:00:00,56.43
2011-04-26 07:00:00,223.65
2011-04-26 08:00:00,339.87
2011-04-26 09:00:00,151.6
2011-04-26 10:00:00,107.02
2011-04-26 11:00:00,114.45
2011-04-26 12:00:00,133.36
2011-04-26 13:00:00,143.93
2011-04-26 14:00:00,147.39
2011-04-26 15:00:00,141.43
2011-04-26 16:00:00,230.45
2011-04-26 17:00:00,392.56
2011-04-26 18:00:00,385.06
2011-04-26 19:00:00,290.87
2011-04-26 20:00:00,200.33
2011-04-26 21:00:00,166.1
2011-04-26 22:00:00,124.43
2011-04-26 23:00:00,60.71
2011-04-27 00:00:00,28.54
2011-04-27 01:00:00,13.44
2011-04-27 02:00:00,7.19
2011-04-27 03:00:00,4.0
2011-04-27 04:00:00,4.91
2011-04-27 05:00:00,10.27
2011-04-27 06:00:00,54.62
2011-04-27 07:00:00,217.56
2011-04-27 08:00:00,341.84
2011-04-27 09:00:00,152.93
2011-04-27 10:00:00,99.16
2011-04-27 11:00:00,99.17
2011-04-27 12:00:00,123.56
2011-04-27 13:00:00,118.14
2011-04-27 14:00:00,132.57
2011-04-27 15:00:00,136.34
2011-04-27 16:00:00,224.24
2011-04-27 17:00:00,310.98
2011-04-27 18:00:00,307.88
2011-04-27 19:00:00,272.06
2011-04-27 20:00:00,184.93
2011-04-27 21:00:00,126.29
2011-04-27 22:00:00,86.18
2011-04-27 23:00:00,61.05
2011-04-28 00:00:00,32.68
2011-04-28 01:00:00,19.19
2011-04-28 02:00:00,9.75
2011-04-28 03:00:00,5.74
2011-04-28 04:00:00,4.55
2011-04-28 05:00:00,9.61
2011-04-28 06:00:00,56.21
2011-04-28 07:00:00,214.93
2011-04-28 08:00:00,377.65
2011-04-28 09:00:00,145.51
2011-04-28 10:00:00,97.87
2011-04-28 11:00:00,103.45
2011-04-28 12:00:00,122.7
2011-04-28 13:00:00,115.01
2011-04-28 14:00:00,118.65
2011-04-28 15:00:00,139.98
2011-04-28 16:00:00,218.48
2011-04-28 17:00:00,356.93
2011-04-28 18:00:00,346.47
2011-04-28 19:00:00,266.89
2011-04-28 20:00:00,166.09
2011-04-28 21:00:00,149.99
2011-04-28 22:00:00,121.94
2011-04-28 23:00:00,87.91
2011-04-29 00:00:00,43.09
2011-04-29 01:00:00,27.99
2011-04-29 02:00:00,11.46
2011-04-29 03:00:00,5.7
2011-04-29 04:00:00,5.31
2011-04-29 05:00:00,12.81
2011-04-29 06:00:00,58.79
2011-04-29 07:00:00,211.29
2011-04-29 08:00:00,371.47
2011-04-29 09:00:00,187.05
2011-04-29 10:00:00,152.73
2011-04-29 11:00:00,172.19
2011-04-29 12:00:00,201.68
2011-04-29 13:00:00,201.09
2011-04-29 14:00:00,204.12
2011-04-29 15:00:00,196.31
2011-04-29 16:00:00,264.31
2011-04-29 17:00:00,317.64
2011-04-29 18:00:00,319.69
2011-04-29 19:00:00,220.31
2011-04-29 20:00:00,149.66
2011-04-29 21:00:00,120.57
2011-04-29 22:00:00,78.27
2011-04-29 23:00:00,58.25
2011-04-30 00:00:00,39.02
2011-04-30 01:00:00,33.73
2011-04-30 02:00:00,32.66
2011-04-30 03:00:00,17.28
2011-04-30 04:00:00,5.22
2011-04-30 05:00:00,4.89
2011-04-30 06:00:00,16.31
2011-04-30 07:00:00,77.66
2011-04-30 08:00:00,109.87
2011-04-30 09:00:00,168.8
2011-04-30 10:00:00,249.51
2011-04-30 11:00:00,278.21
2011-04-30 12:00:00,277.59
2011-04-30 13:00:00,302.22
2011-04-30 14:00:00,305.35
2011-04-30 15:00:00,307.56
2011-04-30 16:00:00,302.31
2011-04-30 17:00:00,308.605
2011-04-30 18:00:00,284.47
2011-04-30 19:00:00,221.6
2011-04-30 20:00:00,123.56
2011-04-30 21:00:00,89.31
2011-04-30 22:00:00,71.23
2011-04-30 23:00:00,60.21
2011-05-20 00:00:00,34.87
2011-05-20 01:00:00,23.43
2011-05-20 02:00:00,13.67
2011-05-20 03:00:00,5.25
2011-05-20 04:00:00,4.45
2011-05-20 05:00:00,27.06
2011-05-20 06:00:00,91.82
2011-05-20 07:00:00,276.41
2011-05-20 08:00:00,458.4
2011-05-20 09:00:00,209.53
2011-05-20 10:00:00,173.9
2011-05-20 11:00:00,174.24
2011-05-20 12:00:00,253.85
2011-05-20 13:00:00,239.56
2011-05-20 14:00:00,241.48
2011-05-20 15:00:00,257.36
2011-05-20 16:00:00,363.17
2011-05-20 17:00:00,513.9
2011-05-20 18:00:00,476.14
2011-05-20 19:00:00,326.18
2011-05-20 20:00:00,222.03
2011-05-20 21:00:00,186.72
2011-05-20 22:00:00,148.58
2011-05-20 23:00:00,112.6
2011-05-21 00:00:00,105.68
2011-05-21 01:00:00,73.86
2011-05-21 02:00:00,58.28
2011-05-21 03:00:00,26.82
2011-05-21 04:00:00,8.01
2011-05-21 05:00:00,8.66
2011-05-21 06:00:00,18.51
2011-05-21 07:00:00,49.39
2011-05-21 08:00:00,93.91
2011-05-21 09:00:00,192.27
2011-05-21 10:00:00,280.47
2011-05-21 11:00:00,369.19
2011-05-21 12:00:00,392.54
2011-05-21 13:00:00,401.45
2011-05-21 14:00:00,401.87
2011-05-21 15:00:00,401.42
2011-05-21 16:00:00,394.29
2011-05-21 17:00:00,349.865
2011-05-21 18:00:00,337.76
2011-05-21 19:00:00,323.33
2011-05-21 20:00:00,211.37
2011-05-21 21:00:00,197.42
2011-05-21 22:00:00,145.62
2011-05-21 23:00:00,106.41
2011-05-22 00:00:00,108.9
2011-05-22 01:00:00,70.51
2011-05-22 02:00:00,55.62
2011-05-22 03:00:00,29.9
2011-05-22 04:00:00,11.16
2011-05-22 05:00:00,11.61
2011-05-22 06:00:00,12.21
2011-05-22 07:00:00,48.97
2011-05-22 08:00:00,83.68
2011-05-22 09:00:00,169.01
2011-05-22 10:00:00,271.39
2011-05-22 11:00:00,368.58
2011-05-22 12:00:00,383.16
2011-05-22 13:00:00,399.51
2011-05-22 14:00:00,328.24
2011-05-22 15:00:00,393.48
2011-05-22 16:00:00,373.21
2011-05-22 17:00:00,365.1125
2011-05-22 18:00:00,357.6383333333334
2011-05-22 19:00:00,302.14
2011-05-22 20:00:00,226.25
2011-05-22 21:00:00,184.5
2011-05-22 22:00:00,126.73
2011-05-22 23:00:00,80.1
2011-05-23 00:00:00,30.06
2011-05-23 01:00:00,13.29
2011-05-23 02:00:00,7.78
2011-05-23 03:00:00,4.33
2011-05-23 04:00:00,4.53
2011-05-23 05:00:00,20.08
2011-05-23 06:00:00,100.36
2011-05-23 07:00:00,289.15
2011-05-23 08:00:00,386.99
2011-05-23 09:00:00,184.94
2011-05-23 10:00:00,120.62
2011-05-23 11:00:00,135.89
2011-05-23 12:00:00,181.73
2011-05-23 13:00:00,177.06
2011-05-23 14:00:00,163.48
2011-05-23 15:00:00,161.7
2011-05-23 16:00:00,284.31
2011-05-23 17:00:00,479.22
2011-05-23 18:00:00,495.92
2011-05-23 19:00:00,366.37
2011-05-23 20:00:00,218.36
2011-05-23 21:00:00,135.81
2011-05-23 22:00:00,117.92
2011-05-23 23:00:00,64.35
2011-05-24 00:00:00,25.22
2011-05-24 01:00:00,11.07
2011-05-24 02:00:00,8.92
2011-05-24 03:00:00,4.35
2011-05-24 04:00:00,5.05
2011-05-24 05:00:00,20.09
2011-05-24 06:00:00,105.4
2011-05-24 07:00:00,169.97
2011-05-24 08:00:00,239.93
2011-05-24 09:00:00,204.11
2011-05-24 10:00:00,117.83
2011-05-24 11:00:00,148.57
2011-05-24 12:00:00,179.81
2011-05-24 13:00:00,188.74
2011-05-24 14:00:00,166.72
2011-05-24 15:00:00,172.24
2011-05-24 16:00:00,294.29
2011-05-24 17:00:00,455.49
2011-05-24 18:00:00,522.86
2011-05-24 19:00:00,352.59
2011-05-24 20:00:00,280.22
2011-05-24 21:00:00,217.92
2011-05-24 22:00:00,69.06
2011-05-24 23:00:00,64.89
2011-05-25 00:00:00,25.48
2011-05-25 01:00:00,12.43
2011-05-25 02:00:00,9.14
2011-05-25 03:00:00,4.26
2011-05-25 04:00:00,4.56
2011-05-25 05:00:00,26.23
2011-05-25 06:00:00,102.53
2011-05-25 07:00:00,334.36
2011-05-25 08:00:00,440.61
2011-05-25 09:00:00,213.72
2011-05-25 10:00:00,124.98
2011-05-25 11:00:00,152.81
2011-05-25 12:00:00,194.3
2011-05-25 13:00:00,173.64
2011-05-25 14:00:00,163.03
2011-05-25 15:00:00,168.15
2011-05-25 16:00:00,284.56
2011-05-25 17:00:00,532.95
2011-05-25 18:00:00,497.74
2011-05-25 19:00:00,380.01
2011-05-25 20:00:00,292.84
2011-05-25 21:00:00,214.67
2011-05-25 22:00:00,142.08
2011-05-25 23:00:00,76.74
2011-05-26 00:00:00,38.06
2011-05-26 01:00:00,19.19
2011-05-26 02:00:00,10.08
2011-05-26 03:00:00,4.53
2011-05-26 04:00:00,4.84
2011-05-26 05:00:00,21.48
2011-05-26 06:00:00,99.24
2011-05-26 07:00:00,270.88
2011-05-26 08:00:00,439.32
2011-05-26 09:00:00,204.83
2011-05-26 10:00:00,116.73
2011-05-26 11:00:00,151.12
2011-05-26 12:00:00,181.95
2011-05-26 13:00:00,168.94
2011-05-26 14:00:00,160.78
2011-05-26 15:00:00,160.88
2011-05-26 16:00:00,285.93
2011-05-26 17:00:00,518.7
2011-05-26 18:00:00,463.64
2011-05-26 19:00:00,360.72
2011-05-26 20:00:00,287.42
2011-05-26 21:00:00,209.59
2011-05-26 22:00:00,156.82
2011-05-26 23:00:00,123.7
2011-05-27 00:00:00,60.38
2011-05-27 01:00:00,25.94
2011-05-27 02:00:00,17.39
2011-05-27 03:00:00,5.97
2011-05-27 04:00:00,6.36
2011-05-27 05:00:00,26.41
2011-05-27 06:00:00,101.3
2011-05-27 07:00:00,292.88
2011-05-27 08:00:00,452.71
2011-05-27 09:00:00,219.48
2011-05-27 10:00:00,160.78
2011-05-27 11:00:00,170.84
2011-05-27 12:00:00,219.33
2011-05-27 13:00:00,233.36
2011-05-27 14:00:00,221.97
2011-05-27 15:00:00,224.14
2011-05-27 16:00:00,337.77
2011-05-27 17:00:00,513.75
2011-05-27 18:00:00,452.33
2011-05-27 19:00:00,311.58
2011-05-27 20:00:00,208.38
2011-05-27 21:00:00,181.09
2011-05-27 22:00:00,143.2
2011-05-27 23:00:00,102.46
2011-05-28 00:00:00,106.56
2011-05-28 01:00:00,79.41
2011-05-28 02:00:00,57.02
2011-05-28 03:00:00,30.72
2011-05-28 04:00:00,9.88
2011-05-28 05:00:00,10.12
2011-05-28 06:00:00,21.21
2011-05-28 07:00:00,48.31
2011-05-28 08:00:00,103.51
2011-05-28 09:00:00,190.8
2011-05-28 10:00:00,289.74
2011-05-28 11:00:00,358.55
2011-05-28 12:00:00,380.33
2011-05-28 13:00:00,380.8
2011-05-28 14:00:00,385.5
2011-05-28 15:00:00,415.63
2011-05-28 16:00:00,384.47
2011-05-28 17:00:00,378.32300000000004
2011-05-28 18:00:00,350.03
2011-05-28 19:00:00,311.76
2011-05-28 20:00:00,264.65
2011-05-28 21:00:00,188.16
2011-05-28 22:00:00,156.27
2011-05-28 23:00:00,107.35
2011-05-29 00:00:00,109.36
2011-05-29 01:00:00,82.67
2011-05-29 02:00:00,57.31
2011-05-29 03:00:00,28.41
2011-05-29 04:00:00,11.05
2011-05-29 05:00:00,10.78
2011-05-29 06:00:00,14.7
2011-05-29 07:00:00,34.62
2011-05-29 08:00:00,87.93
2011-05-29 09:00:00,146.81
2011-05-29 10:00:00,225.55
2011-05-29 11:00:00,248.36
2011-05-29 12:00:00,337.56
2011-05-29 13:00:00,387.12
2011-05-29 14:00:00,372.89
2011-05-29 15:00:00,380.77
2011-05-29 16:00:00,363.82
2011-05-29 17:00:00,340.9496666666666
2011-05-29 18:00:00,261.105
2011-05-29 19:00:00,272.28
2011-05-29 20:00:00,228.81
2011-05-29 21:00:00,166.62
2011-05-29 22:00:00,124.96
2011-05-29 23:00:00,92.56
2011-05-30 00:00:00,68.78
2011-05-30 01:00:00,47.5
2011-05-30 02:00:00,41.12
2011-05-30 03:00:00,21.48
2011-05-30 04:00:00,16.07
2011-05-30 05:00:00,9.0
2011-05-30 06:00:00,66.48
2011-05-30 07:00:00,75.11
2011-05-30 08:00:00,172.76
2011-05-30 09:00:00,191.42
2011-05-30 10:00:00,291.56
2011-05-30 11:00:00,349.31
2011-05-30 12:00:00,369.4
2011-05-30 13:00:00,370.89
2011-05-30 14:00:00,360.74
2011-05-30 15:00:00,362.5
2011-05-30 16:00:00,363.8
2011-05-30 17:00:00,460.72
2011-05-30 18:00:00,442.26
2011-05-30 19:00:00,306.7
2011-05-30 20:00:00,301.42
2011-05-30 21:00:00,352.52
2011-05-30 22:00:00,147.99
2011-05-30 23:00:00,78.25
2011-05-31 00:00:00,27.63
2011-05-31 01:00:00,15.27
2011-05-31 02:00:00,7.92
2011-05-31 03:00:00,4.02
2011-05-31 04:00:00,5.93
2011-05-31 05:00:00,25.06
2011-05-31 06:00:00,103.85
2011-05-31 07:00:00,310.02
2011-05-31 08:00:00,438.97
2011-05-31 09:00:00,192.8
2011-05-31 10:00:00,117.88
2011-05-31 11:00:00,126.32
2011-05-31 12:00:00,160.91
2011-05-31 13:00:00,148.58
2011-05-31 14:00:00,141.44
2011-05-31 15:00:00,140.31
2011-05-31 16:00:00,234.8
2011-05-31 17:00:00,518.05
2011-05-31 18:00:00,504.55
2011-05-31 19:00:00,367.14
2011-05-31 20:00:00,283.39
2011-05-31 21:00:00,221.55
2011-05-31 22:00:00,141.06
2011-05-31 23:00:00,66.92
2011-06-20 00:00:00,31.26
2011-06-20 01:00:00,14.13
2011-06-20 02:00:00,7.84
2011-06-20 03:00:00,4.4
2011-06-20 04:00:00,4.71
2011-06-20 05:00:00,19.54
2011-06-20 06:00:00,83.4
2011-06-20 07:00:00,132.88
2011-06-20 08:00:00,230.02
2011-06-20 09:00:00,192.71
2011-06-20 10:00:00,112.21
2011-06-20 11:00:00,124.07
2011-06-20 12:00:00,178.7
2011-06-20 13:00:00,176.93
2011-06-20 14:00:00,167.48
2011-06-20 15:00:00,166.79
2011-06-20 16:00:00,287.96
2011-06-20 17:00:00,562.94
2011-06-20 18:00:00,531.47
2011-06-20 19:00:00,374.85
2011-06-20 20:00:00,297.69
2011-06-20 21:00:00,209.93
2011-06-20 22:00:00,125.14
2011-06-20 23:00:00,72.73
2011-06-21 00:00:00,31.21
2011-06-21 01:00:00,11.05
2011-06-21 02:00:00,5.43
2011-06-21 03:00:00,5.08
2011-06-21 04:00:00,4.54
2011-06-21 05:00:00,20.83
2011-06-21 06:00:00,115.69
2011-06-21 07:00:00,283.12
2011-06-21 08:00:00,423.57
2011-06-21 09:00:00,186.11
2011-06-21 10:00:00,101.18
2011-06-21 11:00:00,117.21
2011-06-21 12:00:00,173.86
2011-06-21 13:00:00,175.65
2011-06-21 14:00:00,160.34
2011-06-21 15:00:00,163.02
2011-06-21 16:00:00,284.04
2011-06-21 17:00:00,553.05
2011-06-21 18:00:00,532.42
2011-06-21 19:00:00,347.71
2011-06-21 20:00:00,225.22
2011-06-21 21:00:00,232.78
2011-06-21 22:00:00,150.88
2011-06-21 23:00:00,75.06
2011-06-22 00:00:00,33.6
2011-06-22 01:00:00,15.04
2011-06-22 02:00:00,13.53
2011-06-22 03:00:00,5.56
2011-06-22 04:00:00,5.03
2011-06-22 05:00:00,27.03
2011-06-22 06:00:00,109.87
2011-06-22 07:00:00,303.04
2011-06-22 08:00:00,436.23
2011-06-22 09:00:00,193.02
2011-06-22 10:00:00,123.03
2011-06-22 11:00:00,143.27
2011-06-22 12:00:00,169.19
2011-06-22 13:00:00,161.11
2011-06-22 14:00:00,156.3
2011-06-22 15:00:00,156.75
2011-06-22 16:00:00,264.1
2011-06-22 17:00:00,484.93
2011-06-22 18:00:00,491.69
2011-06-22 19:00:00,373.74
2011-06-22 20:00:00,283.48
2011-06-22 21:00:00,231.59
2011-06-22 22:00:00,159.66
2011-06-22 23:00:00,88.23
2011-06-23 00:00:00,39.41
2011-06-23 01:00:00,21.28
2011-06-23 02:00:00,10.57
2011-06-23 03:00:00,5.44
2011-06-23 04:00:00,5.91
2011-06-23 05:00:00,24.55
2011-06-23 06:00:00,114.32
2011-06-23 07:00:00,315.9
2011-06-23 08:00:00,434.8
2011-06-23 09:00:00,202.67
2011-06-23 10:00:00,123.61
2011-06-23 11:00:00,149.16
2011-06-23 12:00:00,188.91
2011-06-23 13:00:00,174.4
2011-06-23 14:00:00,159.38
2011-06-23 15:00:00,167.31
2011-06-23 16:00:00,288.8
2011-06-23 17:00:00,495.68
2011-06-23 18:00:00,495.58
2011-06-23 19:00:00,361.14
2011-06-23 20:00:00,288.68
2011-06-23 21:00:00,225.21
2011-06-23 22:00:00,163.73
2011-06-23 23:00:00,121.75
2011-06-24 00:00:00,63.23
2011-06-24 01:00:00,22.87
2011-06-24 02:00:00,11.49
2011-06-24 03:00:00,6.17
2011-06-24 04:00:00,5.9
2011-06-24 05:00:00,25.29
2011-06-24 06:00:00,101.29
2011-06-24 07:00:00,285.49
2011-06-24 08:00:00,447.76
2011-06-24 09:00:00,222.13
2011-06-24 10:00:00,144.7
2011-06-24 11:00:00,164.53
2011-06-24 12:00:00,217.68
2011-06-24 13:00:00,230.61
2011-06-24 14:00:00,227.31
2011-06-24 15:00:00,203.3
2011-06-24 16:00:00,359.16
2011-06-24 17:00:00,553.41
2011-06-24 18:00:00,505.95
2011-06-24 19:00:00,370.53
2011-06-24 20:00:00,280.29
2011-06-24 21:00:00,237.04
2011-06-24 22:00:00,187.94
2011-06-24 23:00:00,146.7
2011-06-25 00:00:00,118.32
2011-06-25 01:00:00,81.28
2011-06-25 02:00:00,57.14
2011-06-25 03:00:00,34.55
2011-06-25 04:00:00,10.75
2011-06-25 05:00:00,10.61
2011-06-25 06:00:00,34.34
2011-06-25 07:00:00,53.86
2011-06-25 08:00:00,130.44
2011-06-25 09:00:00,211.93
2011-06-25 10:00:00,294.92
2011-06-25 11:00:00,377.42
2011-06-25 12:00:00,430.96
2011-06-25 13:00:00,426.99
2011-06-25 14:00:00,418.07
2011-06-25 15:00:00,419.31
2011-06-25 16:00:00,391.1
2011-06-25 17:00:00,399.51016666666663
2011-06-25 18:00:00,398.5266666666667
2011-06-25 19:00:00,352.61
2011-06-25 20:00:00,273.11
2011-06-25 21:00:00,234.27
2011-06-25 22:00:00,187.65
2011-06-25 23:00:00,123.23
2011-06-26 00:00:00,109.61
2011-06-26 01:00:00,87.03
2011-06-26 02:00:00,69.43
2011-06-26 03:00:00,33.99
2011-06-26 04:00:00,11.95
2011-06-26 05:00:00,11.95
2011-06-26 06:00:00,32.55
2011-06-26 07:00:00,47.26
2011-06-26 08:00:00,114.02
2011-06-26 09:00:00,176.96
2011-06-26 10:00:00,285.67
2011-06-26 11:00:00,373.12
2011-06-26 12:00:00,404.39
2011-06-26 13:00:00,400.11
2011-06-26 14:00:00,396.99
2011-06-26 15:00:00,402.01
2011-06-26 16:00:00,380.15
2011-06-26 17:00:00,355.4775
2011-06-26 18:00:00,351.9083333333333
2011-06-26 19:00:00,333.69
2011-06-26 20:00:00,236.72
2011-06-26 21:00:00,196.66
2011-06-26 22:00:00,179.58
2011-06-26 23:00:00,93.52
2011-06-27 00:00:00,31.19
2011-06-27 01:00:00,10.03
2011-06-27 02:00:00,12.54
2011-06-27 03:00:00,5.78
2011-06-27 04:00:00,5.24
2011-06-27 05:00:00,21.85
2011-06-27 06:00:00,113.51
2011-06-27 07:00:00,297.18
2011-06-27 08:00:00,391.93
2011-06-27 09:00:00,202.16
2011-06-27 10:00:00,118.23
2011-06-27 11:00:00,143.54
2011-06-27 12:00:00,182.94
2011-06-27 13:00:00,170.14
2011-06-27 14:00:00,168.61
2011-06-27 15:00:00,163.61
2011-06-27 16:00:00,282.21
2011-06-27 17:00:00,559.35
2011-06-27 18:00:00,542.08
2011-06-27 19:00:00,389.1
2011-06-27 20:00:00,304.31
2011-06-27 21:00:00,218.0
2011-06-27 22:00:00,124.82
2011-06-27 23:00:00,84.36
2011-06-28 00:00:00,29.24
2011-06-28 01:00:00,18.27
2011-06-28 02:00:00,9.4
2011-06-28 03:00:00,5.84
2011-06-28 04:00:00,4.91
2011-06-28 05:00:00,24.76
2011-06-28 06:00:00,109.62
2011-06-28 07:00:00,302.78
2011-06-28 08:00:00,430.1
2011-06-28 09:00:00,198.34
2011-06-28 10:00:00,119.94
2011-06-28 11:00:00,139.87
2011-06-28 12:00:00,169.33
2011-06-28 13:00:00,168.35
2011-06-28 14:00:00,153.71
2011-06-28 15:00:00,159.13
2011-06-28 16:00:00,248.33
2011-06-28 17:00:00,466.15
2011-06-28 18:00:00,473.97
2011-06-28 19:00:00,349.37
2011-06-28 20:00:00,299.97
2011-06-28 21:00:00,223.44
2011-06-28 22:00:00,132.37
2011-06-28 23:00:00,87.61
2011-06-29 00:00:00,32.35
2011-06-29 01:00:00,16.68
2011-06-29 02:00:00,7.48
2011-06-29 03:00:00,5.19
2011-06-29 04:00:00,5.83
2011-06-29 05:00:00,24.08
2011-06-29 06:00:00,104.87
2011-06-29 07:00:00,307.46
2011-06-29 08:00:00,455.69
2011-06-29 09:00:00,199.68
2011-06-29 10:00:00,119.1
2011-06-29 11:00:00,158.85
2011-06-29 12:00:00,210.8
2011-06-29 13:00:00,187.26
2011-06-29 14:00:00,157.07
2011-06-29 15:00:00,167.43
2011-06-29 16:00:00,290.99
2011-06-29 17:00:00,555.75
2011-06-29 18:00:00,540.48
2011-06-29 19:00:00,377.96
2011-06-29 20:00:00,304.77
2011-06-29 21:00:00,237.31
2011-06-29 22:00:00,171.14
2011-06-29 23:00:00,91.72
2011-06-30 00:00:00,45.63
2011-06-30 01:00:00,19.7
2011-06-30 02:00:00,10.53
2011-06-30 03:00:00,6.08
2011-06-30 04:00:00,6.25
2011-06-30 05:00:00,27.07
2011-06-30 06:00:00,112.71
2011-06-30 07:00:00,323.75
2011-06-30 08:00:00,459.73
2011-06-30 09:00:00,201.44
2011-06-30 10:00:00,124.23
2011-06-30 11:00:00,163.31
2011-06-30 12:00:00,214.14
2011-06-30 13:00:00,196.94
2011-06-30 14:00:00,158.58
2011-06-30 15:00:00,179.64
2011-06-30 16:00:00,276.51
2011-06-30 17:00:00,562.04
2011-06-30 18:00:00,549.91
2011-06-30 19:00:00,382.9
2011-06-30 20:00:00,304.18
2011-06-30 21:00:00,235.16
2011-06-30 22:00:00,179.72
2011-06-30 23:00:00,129.13
2011-07-20 00:00:00,30.17
2011-07-20 01:00:00,14.77
2011-07-20 02:00:00,5.97
2011-07-20 03:00:00,6.23
2011-07-20 04:00:00,6.67
2011-07-20 05:00:00,27.1
2011-07-20 06:00:00,127.64
2011-07-20 07:00:00,305.94
2011-07-20 08:00:00,424.29
2011-07-20 09:00:00,200.26
2011-07-20 10:00:00,124.57
2011-07-20 11:00:00,134.21
2011-07-20 12:00:00,172.88
2011-07-20 13:00:00,163.56
2011-07-20 14:00:00,156.92
2011-07-20 15:00:00,157.57
2011-07-20 16:00:00,251.61
2011-07-20 17:00:00,510.18
2011-07-20 18:00:00,502.11
2011-07-20 19:00:00,367.75
2011-07-20 20:00:00,290.95
2011-07-20 21:00:00,228.71
2011-07-20 22:00:00,159.44
2011-07-20 23:00:00,107.07
2011-07-21 00:00:00,42.83
2011-07-21 01:00:00,20.06
2011-07-21 02:00:00,8.02
2011-07-21 03:00:00,5.88
2011-07-21 04:00:00,5.36
2011-07-21 05:00:00,21.23
2011-07-21 06:00:00,123.52
2011-07-21 07:00:00,303.87
2011-07-21 08:00:00,438.13
2011-07-21 09:00:00,202.03
2011-07-21 10:00:00,114.76
2011-07-21 11:00:00,129.24
2011-07-21 12:00:00,154.51
2011-07-21 13:00:00,154.18
2011-07-21 14:00:00,138.84
2011-07-21 15:00:00,140.73
2011-07-21 16:00:00,242.29
2011-07-21 17:00:00,466.35
2011-07-21 18:00:00,458.61
2011-07-21 19:00:00,368.21
2011-07-21 20:00:00,284.76
2011-07-21 21:00:00,225.63
2011-07-21 22:00:00,167.44
2011-07-21 23:00:00,126.42
2011-07-22 00:00:00,54.29
2011-07-22 01:00:00,29.31
2011-07-22 02:00:00,18.72
2011-07-22 03:00:00,6.98
2011-07-22 04:00:00,7.44
2011-07-22 05:00:00,25.1
2011-07-22 06:00:00,105.47
2011-07-22 07:00:00,283.87
2011-07-22 08:00:00,450.1
2011-07-22 09:00:00,222.13
2011-07-22 10:00:00,162.82
2011-07-22 11:00:00,170.24
2011-07-22 12:00:00,216.28
2011-07-22 13:00:00,220.0
2011-07-22 14:00:00,217.76
2011-07-22 15:00:00,213.29
2011-07-22 16:00:00,328.96
2011-07-22 17:00:00,478.26
2011-07-22 18:00:00,455.86
2011-07-22 19:00:00,359.98
2011-07-22 20:00:00,279.39
2011-07-22 21:00:00,230.54
2011-07-22 22:00:00,189.84
2011-07-22 23:00:00,140.99
2011-07-23 00:00:00,131.43
2011-07-23 01:00:00,78.48
2011-07-23 02:00:00,62.25
2011-07-23 03:00:00,30.61
2011-07-23 04:00:00,9.33
2011-07-23 05:00:00,9.09
2011-07-23 06:00:00,36.48
2011-07-23 07:00:00,63.24
2011-07-23 08:00:00,139.41
2011-07-23 09:00:00,230.71
2011-07-23 10:00:00,289.0
